index;venda chave;data venda;data chave;estado;regiao;cliente;segmento;cliente chave;id produto;produto ;preco;custo;desconto;quantidade;total venda
8494;2021-109190;10/23/2021;20211023;PE;Nordeste;85. Bistrô das Varandas;Café & Bistrô;1040;G-M;Galupe M; 8,28 ; 5,55 ;2%;200; 4.614,22 
8495;2021-109190;10/23/2021;20211023;PE;Nordeste;85. Bistrô das Varandas;Café & Bistrô;1040;Q-P2;Quiche P2; 4,79 ; 3,21 ;8%;700; 3.354,23 
8496;2022-143154;12/03/2022;20221203;SC;Sul;22. Sabores do Oriente;Restaurante;1100;M-P;Mel P; 4,02 ; 2,70 ;2%;300; 5.759,98 
8497;2020-169061;03/05/2020;20200305;PA;Nordeste;28. Cozinha Criativa;Restaurante;1044;P-P;Panetone P; 8,03 ; 5,38 ;0%;600; 3.115,96 
8498;2020-169061;03/05/2020;20200305;PA;Nordeste;28. Cozinha Criativa;Restaurante;1044;M-P;Mel P; 4,02 ; 2,70 ;0%;400; 7.679,97 
8499;2020-169061;03/05/2020;20200305;PA;Nordeste;28. Cozinha Criativa;Restaurante;1044;Q-M;Quiche M; 11,68 ; 7,82 ;0%;400; 7.679,97 
8500;2020-169061;03/05/2020;20200305;PA;Nordeste;28. Cozinha Criativa;Restaurante;1044;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;200; 1.614,85 
8501;2020-169061;03/05/2020;20200305;PA;Nordeste;28. Cozinha Criativa;Restaurante;1044;Q-M;Quiche M; 11,68 ; 7,82 ;0%;400; 4.904,50 
8502;2021-102316;03/01/2021;20210301;BA;Nordeste;21. Fogão de Lenha;Restaurante;1089;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;1100; 5.712,59 
8503;2021-102316;03/01/2021;20210301;BA;Nordeste;21. Fogão de Lenha;Restaurante;1089;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;2%;700; 3.354,23 
8504;2020-164903;2/21/2020;20200221;BA;Nordeste;59. Bistrô das Cores;Café & Bistrô;1090;Q-M;Quiche M; 11,68 ; 7,82 ;0%;100; 1.168,38 
8505;2022-109400;05/03/2022;20220503;PE;Nordeste;21. Fogão de Lenha;Restaurante;1089;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;3%;900; 3.621,74 
8506;2022-130400;03/09/2022;20220309;PE;Nordeste;65. Bistrô das Ondas;Café & Bistrô;1036;Q-P2;Quiche P2; 4,79 ; 3,21 ;8%;200; 958,35 
8507;2022-130400;03/09/2022;20220309;PE;Nordeste;65. Bistrô das Ondas;Café & Bistrô;1036;M-P;Mel P; 4,02 ; 2,70 ;2%;600; 4.969,15 
8508;2022-130400;03/09/2022;20220309;PE;Nordeste;65. Bistrô das Ondas;Café & Bistrô;1036;G-G1;Galupe G1; 12,26 ; 8,22 ;2%;400; 7.679,97 
8509;2021-135853;12/11/2021;20211211;GO;Centro-Oeste;11. Sabor do Mar;Restaurante;1026;M-P;Mel P; 4,02 ; 2,70 ;0%;200; 4.117,42 
8510;2021-135853;12/11/2021;20211211;GO;Centro-Oeste;11. Sabor do Mar;Restaurante;1026;Q-P1;Quiche P1; 5,19 ; 3,48 ;0%;200; 4.117,42 
8511;2021-135853;12/11/2021;20211211;GO;Centro-Oeste;11. Sabor do Mar;Restaurante;1026;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;800; 9.340,87 
8512;2022-103359;12/23/2022;20221223;PA;Nordeste;11. Sabor do Mar;Restaurante;1026;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 1.557,98 
8513;2022-144645;02/02/2022;20220202;PE;Nordeste;12. Terra & Fogo;Restaurante;1017;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;6%;700; 3.635,28 
8514;2023-141614;06/06/2023;20230606;CE;Nordeste;12. Terra & Fogo;Restaurante;1017;Q-M;Quiche M; 11,68 ; 7,82 ;2%;400; 4.670,44 
8515;2021-122168;8/21/2021;20210821;PA;Nordeste;8. Cantinho Gourmet;Restaurante;1009;P-P;Panetone P; 8,03 ; 5,38 ;0%;600; 6.610,28 
8516;2021-122168;8/21/2021;20210821;PA;Nordeste;8. Cantinho Gourmet;Restaurante;1009;P-P;Panetone P; 8,03 ; 5,38 ;0%;400; 1.916,70 
8517;2022-132899;04/08/2022;20220408;PA;Nordeste;15. Cozinha da Vovó;Restaurante;1068;P-P;Panetone P; 8,03 ; 5,38 ;0%;700; 5.651,96 
8518;2023-149720;06/05/2023;20230605;PE;Nordeste;48. Bistrô do Campo;Café & Bistrô;1082;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;6%;900; 4.312,58 
8519;2023-118003;12/05/2023;20231205;GO;Centro-Oeste;6. Sabor & Arte;Restaurante;1078;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;900; 9.915,42 
8520;2023-118003;12/05/2023;20231205;GO;Centro-Oeste;6. Sabor & Arte;Restaurante;1078;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;500; 2.012,08 
8521;2023-118003;12/05/2023;20231205;GO;Centro-Oeste;6. Sabor & Arte;Restaurante;1078;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;400; 4.670,44 
8522;2022-141887;01/11/2022;20220111;GO;Centro-Oeste;39. Café das Flores;Café & Bistrô;1033;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;2%;400; 4.670,44 
8523;2022-160206;04/02/2022;20220402;SP;Sudeste;4. Indústria do Sabor;Indústria;1065;Q-P1;Quiche P1; 5,19 ; 3,48 ;0%;600; 2.414,49 
8524;2023-133074;9/22/2023;20230922;BA;Nordeste;4. Indústria do Sabor;Indústria;1065;Q-M;Quiche M; 11,68 ; 7,82 ;0%;200; 1.656,38 
8525;2023-161172;3/17/2023;20230317;GO;Centro-Oeste;59. Bistrô das Cores;Café & Bistrô;1090;Q-P1;Quiche P1; 5,19 ; 3,48 ;4%;400; 8.234,83 
8526;2023-161172;3/17/2023;20230317;GO;Centro-Oeste;59. Bistrô das Cores;Café & Bistrô;1090;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;2%;400; 8.234,83 
8527;2023-161172;3/17/2023;20230317;GO;Centro-Oeste;59. Bistrô das Cores;Café & Bistrô;1090;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;400; 7.679,97 
8528;2023-161172;3/17/2023;20230317;GO;Centro-Oeste;59. Bistrô das Cores;Café & Bistrô;1090;M-P;Mel P; 4,02 ; 2,70 ;2%;700; 8.173,26 
8529;2023-161172;3/17/2023;20230317;GO;Centro-Oeste;59. Bistrô das Cores;Café & Bistrô;1090;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;700; 3.354,23 
8530;2023-137624;11/11/2023;20231111;BA;Nordeste;2. Fábrica de Sonhos Doces;Indústria;1031;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;2%;300; 1.557,98 
8531;2022-156748;12/01/2022;20221201;GO;Centro-Oeste;49. Café & Sonhos;Café & Bistrô;1055;Q-M;Quiche M; 11,68 ; 7,82 ;0%;300; 1.557,98 
8532;2022-156748;12/01/2022;20221201;GO;Centro-Oeste;49. Café & Sonhos;Café & Bistrô;1055;Q-M;Quiche M; 11,68 ; 7,82 ;0%;300; 1.557,98 
8533;2022-156748;12/01/2022;20221201;GO;Centro-Oeste;49. Café & Sonhos;Café & Bistrô;1055;Q-G2;Quiche G2; 20,59 ; 13,79 ;0%;400; 4.670,44 
8534;2022-156748;12/01/2022;20221201;GO;Centro-Oeste;49. Café & Sonhos;Café & Bistrô;1055;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;400; 4.670,44 
8535;2021-169677;1/13/2021;20210113;RS;Sul;43. Café do Mercado;Café & Bistrô;1081;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;600; 4.844,54 
8536;2020-163146;5/16/2020;20200516;BA;Nordeste;4. Indústria do Sabor;Indústria;1065;M-P;Mel P; 4,02 ; 2,70 ;0%;200; 1.038,65 
8537;2021-157343;06/07/2021;20210607;CE;Nordeste;10. La Dolce Vita;Restaurante;1074;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;1100; 22.645,79 
8538;2021-157343;06/07/2021;20210607;CE;Nordeste;10. La Dolce Vita;Restaurante;1074;Q-M;Quiche M; 11,68 ; 7,82 ;2%;900; 4.673,93 
8539;2021-157343;06/07/2021;20210607;CE;Nordeste;10. La Dolce Vita;Restaurante;1074;P-P;Panetone P; 8,03 ; 5,38 ;2%;300; 1.437,53 
8540;2023-147354;03/10/2023;20230310;BA;Nordeste;15. Cozinha da Vovó;Restaurante;1068;G-M;Galupe M; 8,28 ; 5,55 ;2%;300; 1.437,53 
8541;2023-147354;03/10/2023;20230310;BA;Nordeste;15. Cozinha da Vovó;Restaurante;1068;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;800; 6.421,08 
8542;2021-157287;12/22/2021;20211222;CE;Nordeste;26. Restaurante do Chef;Restaurante;1024;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;200; 2.336,76 
8543;2021-157287;12/22/2021;20211222;CE;Nordeste;26. Restaurante do Chef;Restaurante;1024;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;3%;700; 8.173,26 
8544;2020-137575;08/06/2020;20200806;PA;Nordeste;66. Café do Bosque;Café & Bistrô;1019;M-P;Mel P; 4,02 ; 2,70 ;0%;400; 1.916,70 
8545;2022-119074;3/28/2022;20220328;RS;Sul;27. Sabores do Mediterrâneo;Restaurante;1099;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;200; 1.614,85 
8546;2022-119074;3/28/2022;20220328;RS;Sul;27. Sabores do Mediterrâneo;Restaurante;1099;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;600; 2.875,05 
8547;2022-119074;3/28/2022;20220328;RS;Sul;27. Sabores do Mediterrâneo;Restaurante;1099;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;500; 6.130,62 
8548;2021-149566;12/05/2021;20211205;BA;Nordeste;87. Bistrô das Rosas;Café & Bistrô;1095;M-P;Mel P; 4,02 ; 2,70 ;0%;600; 2.875,05 
8549;2021-149566;12/05/2021;20211205;BA;Nordeste;87. Bistrô das Rosas;Café & Bistrô;1095;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;700; 8.173,26 
8550;2021-126186;09/11/2021;20210911;SC;Sul;87. Bistrô das Rosas;Café & Bistrô;1095;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;2%;200; 1.038,65 
8551;2021-121132;7/17/2021;20210717;PE;Nordeste;33. Café & Prosa;Café & Bistrô;1032;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;2%;200; 1.038,65 
8552;2021-121132;7/17/2021;20210717;PE;Nordeste;33. Café & Prosa;Café & Bistrô;1032;P-M-Premium;Panetone M Premium; 23,22 ; 15,56 ;2%;300; 1.207,25 
8553;2020-140473;5/30/2020;20200530;MS;Centro-Oeste;5. Confeitaria Estrela;Indústria;1007;G-M;Galupe M; 8,28 ; 5,55 ;2%;300; 1.437,53 
8554;2023-102904;11/14/2023;20231114;CE;Nordeste;9. Chef’s Haven;Restaurante;1088;M-P;Mel P; 4,02 ; 2,70 ;0%;900; 9.915,42 
8555;2022-102092;12/10/2022;20221210;CE;Nordeste;41. Café & Companhia;Café & Bistrô;1073;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;500; 5.838,04 
8556;2021-117884;3/22/2021;20210322;CE;Nordeste;38. Bistrô do Sol;Café & Bistrô;1094;M-P;Mel P; 4,02 ; 2,70 ;2%;500; 5.838,04 
8557;2021-117884;3/22/2021;20210322;CE;Nordeste;38. Bistrô do Sol;Café & Bistrô;1094;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;500; 5.838,04 
8558;2022-132829;12/24/2022;20221224;PE;Nordeste;73. Bistrô das Colinas;Café & Bistrô;1051;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;500; 5.838,04 
8559;2022-132829;12/24/2022;20221224;PE;Nordeste;73. Bistrô das Colinas;Café & Bistrô;1051;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;2%;200; 804,83 
8560;2022-132829;12/24/2022;20221224;PE;Nordeste;73. Bistrô das Colinas;Café & Bistrô;1051;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;400; 1.609,66 
8561;2022-132829;12/24/2022;20221224;PE;Nordeste;73. Bistrô das Colinas;Café & Bistrô;1051;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;400; 1.609,66 
8562;2022-132829;12/24/2022;20221224;PE;Nordeste;73. Bistrô das Colinas;Café & Bistrô;1051;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;6%;200; 3.839,99 
8563;2022-123540;04/03/2022;20220403;SP;Sudeste;14. Sabores do Mundo;Restaurante;1043;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;300; 3.505,14 
8564;2023-108315;05/01/2023;20230501;CE;Nordeste;43. Café do Mercado;Café & Bistrô;1081;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;700; 3.354,23 
8565;2023-108315;05/01/2023;20230501;CE;Nordeste;43. Café do Mercado;Café & Bistrô;1081;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;2%;700; 8.173,26 
8566;2022-134110;11/18/2022;20221118;PE;Nordeste;25. Gourmet & Cia;Restaurante;1087;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;400; 8.234,83 
8567;2022-134110;11/18/2022;20221118;PE;Nordeste;25. Gourmet & Cia;Restaurante;1087;Q-M;Quiche M; 11,68 ; 7,82 ;2%;400; 8.234,83 
8568;2022-136581;11/11/2022;20221111;GO;Centro-Oeste;27. Sabores do Mediterrâneo;Restaurante;1099;Q-M;Quiche M; 11,68 ; 7,82 ;2%;700; 14.410,96 
8569;2022-162390;12/07/2022;20221207;PA;Nordeste;75. Bistrô das Dunas;Café & Bistrô;1063;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;700; 8.582,87 
8570;2022-162390;12/07/2022;20221207;PA;Nordeste;75. Bistrô das Dunas;Café & Bistrô;1063;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 3.678,37 
8571;2022-162390;12/07/2022;20221207;PA;Nordeste;75. Bistrô das Dunas;Café & Bistrô;1063;G-M;Galupe M; 8,28 ; 5,55 ;2%;800; 9.347,05 
8572;2022-162222;04/04/2022;20220404;PE;Nordeste;59. Bistrô das Cores;Café & Bistrô;1090;Q-M;Quiche M; 11,68 ; 7,82 ;2%;500; 2.395,88 
8573;2020-121629;11/28/2020;20201128;PE;Nordeste;89. Bistrô das Frutas;Café & Bistrô;1029;G-G2;Galupe G2; 11,68 ; 7,83 ;4%;500; 2.596,63 
8574;2021-164623;10/20/2021;20211020;PA;Nordeste;8. Cantinho Gourmet;Restaurante;1009;Q-M;Quiche M; 11,68 ; 7,82 ;0%;200; 1.038,65 
8575;2020-159849;9/19/2020;20200919;BA;Nordeste;96. Café do Vento Norte;Eventos;1066;P-M-Premium;Panetone M Premium; 23,22 ; 15,56 ;0%;600; 7.005,65 
8576;2023-101273;8/28/2023;20230828;CE;Nordeste;32. Bistrô da Praça;Café & Bistrô;1092;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;2%;200; 1.614,85 
8577;2023-106747;07/04/2023;20230704;SC;Sul;49. Café & Sonhos;Café & Bistrô;1055;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;200; 1.614,85 
8578;2023-146164;12/23/2023;20231223;CE;Nordeste;16. Fogo & Lenha;Restaurante;1080;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;300; 6.176,12 
8579;2023-146164;12/23/2023;20231223;CE;Nordeste;16. Fogo & Lenha;Restaurante;1080;Q-G2;Quiche G2; 20,59 ; 13,79 ;0%;300; 6.176,12 
8580;2022-111605;12/28/2022;20221228;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;400; 3.229,69 
8581;2020-130673;5/20/2020;20200520;PE;Nordeste;45. Café & Arte;Café & Bistrô;1097;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;6%;800; 9.808,99 
8582;2020-130673;5/20/2020;20200520;PE;Nordeste;45. Café & Arte;Café & Bistrô;1097;Q-M;Quiche M; 11,68 ; 7,82 ;2%;900; 17.279,94 
8583;2020-130673;5/20/2020;20200520;PE;Nordeste;45. Café & Arte;Café & Bistrô;1097;M-P;Mel P; 4,02 ; 2,70 ;2%;900; 4.673,93 
8584;2020-130673;5/20/2020;20200520;PE;Nordeste;45. Café & Arte;Café & Bistrô;1097;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;1100; 22.645,79 
8585;2020-104808;02/05/2020;20200205;BA;Nordeste;31. Café Aconchego;Café & Bistrô;1067;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;400; 1.609,66 
8586;2023-132927;12/10/2023;20231210;CE;Nordeste;29. Sabor do Sol;Restaurante;1042;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;400; 1.609,66 
8587;2023-162012;07/12/2023;20230712;BA;Nordeste;99. Bistrô das Estrelas Cadentes;Eventos;1012;M-P;Mel P; 4,02 ; 2,70 ;0%;600; 6.610,28 
8588;2023-162012;07/12/2023;20230712;BA;Nordeste;99. Bistrô das Estrelas Cadentes;Eventos;1012;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;0%;900; 4.673,93 
8589;2021-138492;5/15/2021;20210515;CE;Nordeste;63. Bistrô das Montanhas;Café & Bistrô;1035;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;700; 3.635,28 
8590;2023-145338;1/30/2023;20230130;CE;Nordeste;12. Terra & Fogo;Restaurante;1017;P-P;Panetone P; 8,03 ; 5,38 ;2%;700; 5.651,96 
8591;2023-126676;9/30/2023;20230930;PA;Nordeste;52. Bistrô do Rio;Café & Bistrô;1049;G-G1;Galupe G1; 12,26 ; 8,22 ;0%;1300; 15.178,92 
8592;2023-101700;4/24/2023;20230424;SC;Sul;2. Fábrica de Sonhos Doces;Indústria;1031;G-G1;Galupe G1; 12,26 ; 8,22 ;2%;400; 2.077,30 
8593;2023-101700;4/24/2023;20230424;SC;Sul;2. Fábrica de Sonhos Doces;Indústria;1031;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;2%;200; 1.038,65 
8594;2023-159667;11/10/2023;20231110;CE;Nordeste;44. Bistrô da Vila;Café & Bistrô;1052;M-P;Mel P; 4,02 ; 2,70 ;2%;400; 8.234,83 
8595;2023-159667;11/10/2023;20231110;CE;Nordeste;44. Bistrô da Vila;Café & Bistrô;1052;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;400; 8.234,83 
8596;2020-111934;05/05/2020;20200505;CE;Nordeste;32. Bistrô da Praça;Café & Bistrô;1092;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;400; 8.234,83 
8597;2020-111934;05/05/2020;20200505;CE;Nordeste;32. Bistrô da Praça;Café & Bistrô;1092;Q-M;Quiche M; 11,68 ; 7,82 ;0%;1200; 6.231,91 
8598;2022-117387;10/28/2022;20221028;BA;Nordeste;3. Tortas & Cia;Indústria;1098;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;900; 20.763,99 
8599;2020-141110;11/26/2020;20201126;BA;Nordeste;95. Bistrô das Sementes;Eventos;1085;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 1.207,25 
8600;2020-141110;11/26/2020;20201126;BA;Nordeste;95. Bistrô das Sementes;Eventos;1085;Q-M;Quiche M; 11,68 ; 7,82 ;0%;400; 3.312,77 
8601;2020-141110;11/26/2020;20201126;BA;Nordeste;95. Bistrô das Sementes;Eventos;1085;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;0%;300; 1.557,98 
8602;2020-141110;11/26/2020;20201126;BA;Nordeste;95. Bistrô das Sementes;Eventos;1085;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;900; 17.279,94 
8603;2020-133949;12/31/2020;20201231;SC;Sul;47. Café da Esquina;Café & Bistrô;1072;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;300; 1.557,98 
8604;2022-116365;01/03/2022;20220103;PE;Nordeste;19. Restaurante Estrela;Restaurante;1004;M-P;Mel P; 4,02 ; 2,70 ;2%;300; 1.207,25 
8605;2022-116365;01/03/2022;20220103;PE;Nordeste;19. Restaurante Estrela;Restaurante;1004;M-P;Mel P; 4,02 ; 2,70 ;2%;600; 2.414,49 
8606;2022-116365;01/03/2022;20220103;PE;Nordeste;19. Restaurante Estrela;Restaurante;1004;Q-P1;Quiche P1; 5,19 ; 3,48 ;2%;900; 18.528,37 
8607;2023-162936;8/19/2023;20230819;MG;Sudeste;52. Bistrô do Rio;Café & Bistrô;1049;M-P;Mel P; 4,02 ; 2,70 ;0%;500; 2.596,63 
8608;2020-151946;06/04/2020;20200604;PA;Nordeste;72. Café do Amanhecer;Café & Bistrô;1006;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;500; 4.037,11 
8609;2020-151946;06/04/2020;20200604;PA;Nordeste;72. Café do Amanhecer;Café & Bistrô;1006;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;0%;100; 519,33 
8610;2020-151946;06/04/2020;20200604;PA;Nordeste;72. Café do Amanhecer;Café & Bistrô;1006;Q-G1;Quiche G1; 23,07 ; 15,46 ;2%;500; 5.841,90 
8611;2020-151946;06/04/2020;20200604;PA;Nordeste;72. Café do Amanhecer;Café & Bistrô;1006;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;500; 4.037,11 
8612;2023-123624;11/14/2023;20231114;BA;Nordeste;50. Bistrô das Delícias;Café & Bistrô;1045;M-P;Mel P; 4,02 ; 2,70 ;0%;300; 1.557,98 
8613;2022-146437;1/28/2022;20220128;BA;Nordeste;8. Cantinho Gourmet;Restaurante;1009;P-P;Panetone P; 8,03 ; 5,38 ;0%;1100; 12.843,70 
8614;2022-138233;11/10/2022;20221110;BA;Nordeste;98. Café do Sol Poente;Eventos;1059;M-P;Mel P; 4,02 ; 2,70 ;0%;400; 2.077,30 
8615;2022-165918;09/11/2022;20220911;BA;Nordeste;12. Terra & Fogo;Restaurante;1017;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;0%;500; 9.599,97 
8616;2022-165918;09/11/2022;20220911;BA;Nordeste;12. Terra & Fogo;Restaurante;1017;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 1.207,25 
8617;2022-165918;09/11/2022;20220911;BA;Nordeste;12. Terra & Fogo;Restaurante;1017;Q-M;Quiche M; 11,68 ; 7,82 ;0%;300; 1.207,25 
8618;2022-165918;09/11/2022;20220911;BA;Nordeste;12. Terra & Fogo;Restaurante;1017;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 1.207,25 
8619;2023-117513;03/04/2023;20230304;BA;Nordeste;51. Café da Montanha;Café & Bistrô;1075;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 1.207,25 
8620;2023-132437;09/09/2023;20230909;PA;Nordeste;77. Bistrô das Fontes;Café & Bistrô;1091;Q-G2;Quiche G2; 20,59 ; 13,79 ;0%;300; 1.437,53 
8621;2023-119319;11/07/2023;20231107;PE;Nordeste;28. Cozinha Criativa;Restaurante;1044;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;6%;800; 16.469,66 
8622;2023-104318;5/14/2023;20230514;PR;Sul;11. Sabor do Mar;Restaurante;1026;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;2%;300; 1.557,98 
8623;2022-114230;11/28/2022;20221128;GO;Centro-Oeste;61. Bistrô das Flores;Café & Bistrô;1046;Q-G2;Quiche G2; 20,59 ; 13,79 ;2%;1400; 7.270,56 
8624;2021-136147;11/13/2021;20211113;CE;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;400; 2.077,30 
8625;2021-136147;11/13/2021;20211113;CE;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;M-P;Mel P; 4,02 ; 2,70 ;2%;700; 13.439,96 
8626;2021-156118;12/08/2021;20211208;SC;Sul;8. Cantinho Gourmet;Restaurante;1009;Q-M;Quiche M; 11,68 ; 7,82 ;2%;300; 1.437,53 
8627;2021-164084;09/07/2021;20210907;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;Q-G2;Quiche G2; 20,59 ; 13,79 ;0%;300; 1.557,98 
8628;2021-164084;09/07/2021;20210907;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;M-P;Mel P; 4,02 ; 2,70 ;0%;300; 1.557,98 
8629;2021-164084;09/07/2021;20210907;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;Q-P2;Quiche P2; 4,79 ; 3,21 ;2%;300; 2.484,58 
8630;2021-164084;09/07/2021;20210907;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;Q-P2;Quiche P2; 4,79 ; 3,21 ;4%;1200; 5.750,11 
8631;2021-164084;09/07/2021;20210907;PA;Nordeste;67. Bistrô das Estrelas;Café & Bistrô;1013;P-M-Premium;Panetone M Premium; 23,22 ; 15,56 ;0%;100; 519,33 
8632;2022-107783;7/29/2022;20220729;CE;Nordeste;17. Sabor do Campo;Restaurante;1070;Q-G1;Quiche G1; 23,07 ; 15,46 ;5%;600; 4.844,54 
8633;2022-107783;7/29/2022;20220729;CE;Nordeste;17. Sabor do Campo;Restaurante;1070;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;900; 7.266,80 
8634;2022-107783;7/29/2022;20220729;CE;Nordeste;17. Sabor do Campo;Restaurante;1070;Q-Mini;Quiche Mini; 8,07 ; 5,41 ;2%;500; 4.140,96 
8635;2023-159793;8/26/2023;20230826;CE;Nordeste;27. Sabores do Mediterrâneo;Restaurante;1099;Q-G1;Quiche G1; 23,07 ; 15,46 ;5%;800; 3.833,41 
8636;2020-160094;4/30/2020;20200430;PA;Nordeste;24. Sabor & Tradição;Restaurante;1076;P-P;Panetone P; 8,03 ; 5,38 ;0%;600; 7.005,65 
8637;2020-160094;4/30/2020;20200430;PA;Nordeste;24. Sabor & Tradição;Restaurante;1076;Q-G2;Quiche G2; 20,59 ; 13,79 ;0%;900; 17.279,94 
8638;2023-151281;4/28/2023;20230428;BA;Nordeste;30. Mesa de Estrelas;Restaurante;1002;BI-M;Bolo Inglês M; 11,02 ; 7,38 ;0%;300; 6.176,12 
8639;2023-118346;7/24/2023;20230724;SP;Sudeste;46. Bistrô do Porto;Café & Bistrô;1057;M-P;Mel P; 4,02 ; 2,70 ;0%;300; 6.176,12 
8640;2020-129819;12/13/2020;20201213;PA;Nordeste;1. Delícias da Terra;Indústria;1011;Q-P2;Quiche P2; 4,79 ; 3,21 ;0%;700; 8.173,26 
8641;2023-148551;1/13/2023;20230113;PE;Nordeste;57. Bistrô das Estrelas;Café & Bistrô;1064;Q-P2;Quiche P2; 4,79 ; 3,21 ;8%;700; 8.173,26 
8642;2023-147767;12/03/2023;20231203;GO;Centro-Oeste;64. Café do Porto;Café & Bistrô;1022;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;200; 4.614,22 
8643;2021-108259;11/08/2021;20211108;RS;Sul;12. Terra & Fogo;Restaurante;1017;P-M-Premium;Panetone M Premium; 23,22 ; 15,56 ;2%;300; 5.759,98 
8644;2021-108259;11/08/2021;20211108;RS;Sul;12. Terra & Fogo;Restaurante;1017;P-P-Premium;Panetone P Premium; 19,20 ; 12,86 ;2%;300; 5.759,98 
8645;2021-108259;11/08/2021;20211108;RS;Sul;12. Terra & Fogo;Restaurante;1017;Q-P2;Quiche P2; 4,79 ; 3,21 ;7%;500; 4.037,11 
